ng_range	score	w_comp	vaf_range 	TP	FP	TN	FN	FN_u	FN_o	sens.	spec.	acc.	youden	prec.	recall	F1	FDR	mean_youden
8.0_64.0	0.6	0.3	1.0       	32	11	82	12	6	6	0.727	0.882	0.832	0.609	0.744	0.727	0.735	0.256	0.609
8.0_64.0	0.7	0.5	1.0       	32	11	82	12	6	6	0.727	0.882	0.832	0.609	0.744	0.727	0.735	0.256	0.609
8.0_64.0	0.7	0.6	1.0       	32	11	82	12	6	6	0.727	0.882	0.832	0.609	0.744	0.727	0.735	0.256	0.609
8.0_64.0	0.8	0.9	1.0       	32	11	82	12	6	6	0.727	0.882	0.832	0.609	0.744	0.727	0.735	0.256	0.609
4.0_64.0	0.6	0.1	1.0       	48	20	146	18	9	9	0.727	0.88	0.836	0.607	0.706	0.727	0.716	0.294	0.607
4.0_64.0	1.4	0.3	0.7_0.75  	57	73	211	9	9	0	0.864	0.743	0.766	0.607	0.438	0.864	0.581	0.562	0.607
4.0_64.0	1.4	0.6	1.0       	56	40	126	10	9	1	0.848	0.759	0.784	0.607	0.583	0.848	0.691	0.417	0.607
8.0_64.0	0.5	0.1	0.375     	22	1	246	14	7	7	0.611	0.996	0.947	0.607	0.957	0.611	0.746	0.043	0.607
8.0_64.0	0.6	0.4	0.375     	22	1	246	14	7	7	0.611	0.996	0.947	0.607	0.957	0.611	0.746	0.043	0.607
8.0_64.0	0.6	0.6	0.7_0.75  	29	8	146	15	6	9	0.659	0.948	0.884	0.607	0.784	0.659	0.716	0.216	0.607
8.0_64.0	0.7	0.8	0.375     	22	1	246	14	7	7	0.611	0.996	0.947	0.607	0.957	0.611	0.746	0.043	0.607
8.0_64.0	1.3	0.8	0.25      	32	313	2299	12	9	3	0.727	0.88	0.878	0.607	0.093	0.727	0.165	0.907	0.607
4.0_64.0	0.7	0.8	0.7_0.75  	43	13	271	23	9	14	0.652	0.954	0.897	0.606	0.768	0.652	0.705	0.232	0.606
8.0_64.0	1.5	0.8	1.0       	38	24	69	6	6	0	0.864	0.742	0.781	0.606	0.613	0.864	0.717	0.387	0.606
4.0_64.0	1.6	1.0	1.0       	57	43	123	9	9	0	0.864	0.741	0.776	0.605	0.57	0.864	0.687	0.43	0.605
8.0_64.0	1.1	0.1	0.25      	32	319	2293	12	9	3	0.727	0.878	0.875	0.605	0.091	0.727	0.162	0.909	0.605
4.0_64.0	0.4	0.0	1.0       	45	13	153	21	9	12	0.682	0.922	0.853	0.604	0.776	0.682	0.726	0.224	0.604
4.0_64.0	0.5	0.0	1.0       	47	18	148	19	9	10	0.712	0.892	0.841	0.604	0.723	0.712	0.717	0.277	0.604
4.0_64.0	0.6	0.2	0.375     	33	3	435	21	11	10	0.611	0.993	0.951	0.604	0.917	0.611	0.733	0.083	0.604
4.0_64.0	0.6	0.2	1.0       	47	18	148	19	9	10	0.712	0.892	0.841	0.604	0.723	0.712	0.717	0.277	0.604
4.0_64.0	0.6	0.3	1.0       	47	18	148	19	9	10	0.712	0.892	0.841	0.604	0.723	0.712	0.717	0.277	0.604
4.0_64.0	0.7	0.5	1.0       	47	18	148	19	9	10	0.712	0.892	0.841	0.604	0.723	0.712	0.717	0.277	0.604
4.0_64.0	0.7	0.6	0.375     	33	3	435	21	11	10	0.611	0.993	0.951	0.604	0.917	0.611	0.733	0.083	0.604
4.0_64.0	0.7	0.6	1.0       	47	18	148	19	9	10	0.712	0.892	0.841	0.604	0.723	0.712	0.717	0.277	0.604
4.0_64.0	0.8	0.9	0.375     	33	3	435	21	11	10	0.611	0.993	0.951	0.604	0.917	0.611	0.733	0.083	0.604
4.0_64.0	0.8	0.9	1.0       	47	18	148	19	9	10	0.712	0.892	0.841	0.604	0.723	0.712	0.717	0.277	0.604
4.0_64.0	1.3	0.4	1.0       	55	38	128	11	9	2	0.833	0.771	0.789	0.604	0.591	0.833	0.691	0.409	0.604
4.0_64.0	1.5	0.9	1.0       	55	38	128	11	9	2	0.833	0.771	0.789	0.604	0.591	0.833	0.691	0.409	0.604
4.0_64.0	1.5	0.7	0.5       	66	200	622	12	11	1	0.846	0.757	0.764	0.603	0.248	0.846	0.384	0.752	0.603
8.0_64.0	1.2	0.3	0.25      	33	384	2228	11	9	2	0.75	0.853	0.851	0.603	0.079	0.75	0.143	0.921	0.603
4.0_64.0	0.8	1.0	1.0       	46	16	150	20	9	11	0.697	0.904	0.845	0.601	0.742	0.697	0.719	0.258	0.601
4.0_64.0	1.3	0.1	0.5       	66	201	621	12	11	1	0.846	0.755	0.763	0.601	0.247	0.846	0.382	0.753	0.601
4.0_64.0	1.4	0.4	0.5       	66	202	620	12	11	1	0.846	0.754	0.762	0.6	0.246	0.846	0.381	0.754	0.6
8.0_64.0	0.9	0.5	0.25      	28	93	2519	16	9	7	0.636	0.964	0.959	0.6	0.231	0.636	0.339	0.769	0.6
8.0_64.0	1.4	0.4	0.375     	28	44	203	8	7	1	0.778	0.822	0.816	0.6	0.389	0.778	0.519	0.611	0.6
8.0_64.0	0.6	0.7	0.5       	33	16	431	19	6	13	0.635	0.964	0.93	0.599	0.673	0.635	0.653	0.327	0.599
8.0_64.0	1.2	0.4	0.25      	32	335	2277	12	9	3	0.727	0.872	0.869	0.599	0.087	0.727	0.155	0.913	0.599
4.0_64.0	0.4	0.1	0.5       	49	25	797	29	11	18	0.628	0.97	0.94	0.598	0.662	0.628	0.645	0.338	0.598
4.0_64.0	0.5	0.4	0.5       	49	25	797	29	11	18	0.628	0.97	0.94	0.598	0.662	0.628	0.645	0.338	0.598
4.0_64.0	0.7	1.0	0.5       	49	25	797	29	11	18	0.628	0.97	0.94	0.598	0.662	0.628	0.645	0.338	0.598
8.0_64.0	1.4	0.3	0.7_0.75  	38	41	113	6	6	0	0.864	0.734	0.763	0.598	0.481	0.864	0.618	0.519	0.598
8.0_64.0	1.5	0.6	0.7_0.75  	38	41	113	6	6	0	0.864	0.734	0.763	0.598	0.481	0.864	0.618	0.519	0.598
4.0_64.0	1.3	0.5	0.375     	40	63	375	14	11	3	0.741	0.856	0.843	0.597	0.388	0.741	0.509	0.612	0.597
4.0_64.0	1.5	0.5	0.7_0.75  	57	76	208	9	9	0	0.864	0.732	0.757	0.596	0.429	0.864	0.573	0.571	0.596
4.0_64.0	1.6	0.8	0.7_0.75  	57	76	208	9	9	0	0.864	0.732	0.757	0.596	0.429	0.864	0.573	0.571	0.596
8.0_64.0	0.9	0.4	0.25      	28	105	2507	16	9	7	0.636	0.96	0.954	0.596	0.211	0.636	0.317	0.789	0.596
8.0_64.0	1.3	0.1	0.375     	28	45	202	8	7	1	0.778	0.818	0.813	0.596	0.384	0.778	0.514	0.616	0.596
4.0_64.0	0.6	0.6	0.7_0.75  	42	12	272	24	9	15	0.636	0.958	0.897	0.594	0.778	0.636	0.7	0.222	0.594
8.0_64.0	1.3	0.7	0.25      	32	348	2264	12	9	3	0.727	0.867	0.864	0.594	0.084	0.727	0.151	0.916	0.594
8.0_64.0	1.4	0.6	1.0       	37	23	70	7	6	1	0.841	0.753	0.781	0.594	0.617	0.841	0.712	0.383	0.594
4.0_64.0	1.4	0.8	0.375     	40	65	373	14	11	3	0.741	0.852	0.839	0.593	0.381	0.741	0.503	0.619	0.593
4.0_64.0	0.7	0.4	1.0       	47	20	146	19	9	10	0.712	0.88	0.832	0.592	0.701	0.712	0.706	0.299	0.592
8.0_64.0	0.7	0.1	0.1_0.125 	29	652	9109	15	13	2	0.659	0.933	0.932	0.592	0.043	0.659	0.081	0.957	0.592
8.0_64.0	1.3	0.4	1.0       	36	21	72	8	6	2	0.818	0.774	0.788	0.592	0.632	0.818	0.713	0.368	0.592
8.0_64.0	1.4	0.7	1.0       	36	21	72	8	6	2	0.818	0.774	0.788	0.592	0.632	0.818	0.713	0.368	0.592
8.0_64.0	1.5	0.5	0.5       	46	131	316	6	6	0	0.885	0.707	0.725	0.592	0.26	0.885	0.402	0.74	0.592
8.0_64.0	1.5	1.0	1.0       	36	21	72	8	6	2	0.818	0.774	0.788	0.592	0.632	0.818	0.713	0.368	0.592
4.0_64.0	1.2	0.2	0.375     	39	58	380	15	11	4	0.722	0.868	0.852	0.59	0.402	0.722	0.516	0.598	0.59
4.0_64.0	0.5	0.3	1.0       	44	13	153	22	9	13	0.667	0.922	0.849	0.589	0.772	0.667	0.716	0.228	0.589
4.0_64.0	0.6	0.6	1.0       	44	13	153	22	9	13	0.667	0.922	0.849	0.589	0.772	0.667	0.716	0.228	0.589
8.0_64.0	0.7	0.0	0.1_0.125 	29	697	9064	15	13	2	0.659	0.929	0.927	0.588	0.04	0.659	0.075	0.96	0.588
8.0_64.0	0.7	0.4	1.0       	32	13	80	12	6	6	0.727	0.86	0.818	0.587	0.711	0.727	0.719	0.289	0.587
8.0_64.0	0.8	0.4	0.1_0.125 	29	707	9054	15	13	2	0.659	0.928	0.926	0.587	0.039	0.659	0.074	0.961	0.587
4.0_64.0	0.5	0.0	0.375     	32	3	435	22	11	11	0.593	0.993	0.949	0.586	0.914	0.593	0.719	0.086	0.586
4.0_64.0	0.6	0.3	0.375     	32	3	435	22	11	11	0.593	0.993	0.949	0.586	0.914	0.593	0.719	0.086	0.586
4.0_64.0	0.8	1.0	0.375     	32	3	435	22	11	11	0.593	0.993	0.949	0.586	0.914	0.593	0.719	0.086	0.586
4.0_64.0	1.2	0.2	1.0       	55	41	125	11	9	2	0.833	0.753	0.776	0.586	0.573	0.833	0.679	0.427	0.586
4.0_64.0	0.6	0.7	0.5       	48	25	797	30	11	19	0.615	0.97	0.939	0.585	0.658	0.615	0.636	0.342	0.585
8.0_64.0	1.4	1.0	0.25      	32	370	2242	12	9	3	0.727	0.858	0.856	0.585	0.08	0.727	0.144	0.92	0.585
8.0_64.0	0.4	0.1	0.7_0.75  	28	8	146	16	6	10	0.636	0.948	0.879	0.584	0.778	0.636	0.7	0.222	0.584
8.0_64.0	0.7	0.9	0.7_0.75  	28	8	146	16	6	10	0.636	0.948	0.879	0.584	0.778	0.636	0.7	0.222	0.584
8.0_64.0	1.2	0.2	0.25      	33	433	2179	11	9	2	0.75	0.834	0.833	0.584	0.071	0.75	0.13	0.929	0.584
8.0_64.0	1.6	1.0	1.0       	38	26	67	6	6	0	0.864	0.72	0.766	0.584	0.594	0.864	0.704	0.406	0.584
4.0_64.0	0.7	0.8	1.0       	44	14	152	22	9	13	0.667	0.916	0.845	0.583	0.759	0.667	0.71	0.241	0.583
4.0_64.0	1.3	0.3	1.0       	56	44	122	10	9	1	0.848	0.735	0.767	0.583	0.56	0.848	0.675	0.44	0.583
8.0_64.0	0.8	0.3	0.1_0.125 	29	746	9015	15	13	2	0.659	0.924	0.922	0.583	0.037	0.659	0.07	0.963	0.583
8.0_64.0	1.6	0.8	0.375     	29	55	192	7	7	0	0.806	0.777	0.781	0.583	0.345	0.806	0.483	0.655	0.583
4.0_64.0	1.7	1.0	0.7_0.75  	57	80	204	9	9	0	0.864	0.718	0.746	0.582	0.416	0.864	0.562	0.584	0.582
8.0_64.0	1.3	0.5	0.25      	33	439	2173	11	9	2	0.75	0.832	0.831	0.582	0.07	0.75	0.128	0.93	0.582
8.0_64.0	0.8	0.2	0.25      	27	87	2525	17	9	8	0.614	0.967	0.961	0.581	0.237	0.614	0.342	0.763	0.581
8.0_64.0	1.1	0.0	1.0       	36	22	71	8	6	2	0.818	0.763	0.781	0.581	0.621	0.818	0.706	0.379	0.581
8.0_64.0	1.5	0.9	1.0       	36	22	71	8	6	2	0.818	0.763	0.781	0.581	0.621	0.818	0.706	0.379	0.581
8.0_64.0	0.9	0.7	0.1_0.125 	29	768	8993	15	13	2	0.659	0.921	0.92	0.58	0.036	0.659	0.068	0.964	0.58
8.0_64.0	1.4	0.3	0.375     	28	49	198	8	7	1	0.778	0.802	0.799	0.58	0.364	0.778	0.496	0.636	0.58
4.0_64.0	0.4	0.1	0.7_0.75  	41	12	272	25	9	16	0.621	0.958	0.894	0.579	0.774	0.621	0.689	0.226	0.579
4.0_64.0	0.7	0.9	0.7_0.75  	41	12	272	25	9	16	0.621	0.958	0.894	0.579	0.774	0.621	0.689	0.226	0.579
4.0_64.0	1.4	0.2	0.7_0.75  	57	81	203	9	9	0	0.864	0.715	0.743	0.579	0.413	0.864	0.559	0.587	0.579
4.0_64.0	1.5	1.0	0.375     	40	71	367	14	11	3	0.741	0.838	0.827	0.579	0.36	0.741	0.485	0.64	0.579
4.0_64.0	1.6	0.7	0.7_0.75  	57	81	203	9	9	0	0.864	0.715	0.743	0.579	0.413	0.864	0.559	0.587	0.579
8.0_64.0	0.4	0.2	0.5       	32	16	431	20	6	14	0.615	0.964	0.928	0.579	0.667	0.615	0.64	0.333	0.579
8.0_64.0	0.6	0.5	0.375     	21	1	246	15	7	8	0.583	0.996	0.943	0.579	0.955	0.583	0.724	0.045	0.579
8.0_64.0	0.7	0.9	0.375     	21	1	246	15	7	8	0.583	0.996	0.943	0.579	0.955	0.583	0.724	0.045	0.579
8.0_64.0	0.8	0.2	0.1_0.125 	29	783	8978	15	13	2	0.659	0.92	0.919	0.579	0.036	0.659	0.068	0.964	0.579
8.0_64.0	1.0	1.0	0.25      	27	91	2521	17	9	8	0.614	0.965	0.959	0.579	0.229	0.614	0.334	0.771	0.579
8.0_64.0	1.4	0.2	0.5       	46	137	310	6	6	0	0.885	0.694	0.713	0.579	0.251	0.885	0.391	0.749	0.579
8.0_64.0	1.7	1.0	0.5       	46	137	310	6	6	0	0.885	0.694	0.713	0.579	0.251	0.885	0.391	0.749	0.579
8.0_64.0	1.3	0.0	0.7_0.75  	38	44	110	6	6	0	0.864	0.714	0.747	0.578	0.463	0.864	0.603	0.537	0.578
8.0_64.0	1.5	0.5	0.7_0.75  	38	44	110	6	6	0	0.864	0.714	0.747	0.578	0.463	0.864	0.603	0.537	0.578
4.0_64.0	1.2	0.0	1.0       	56	45	121	10	9	1	0.848	0.729	0.763	0.577	0.554	0.848	0.67	0.446	0.577
4.0_64.0	1.3	0.0	0.7_0.75  	56	77	207	10	9	1	0.848	0.729	0.751	0.577	0.421	0.848	0.563	0.579	0.577
4.0_64.0	1.4	0.7	0.375     	40	72	366	14	11	3	0.741	0.836	0.825	0.577	0.357	0.741	0.482	0.643	0.577
8.0_64.0	0.8	0.1	0.25      	27	96	2516	17	9	8	0.614	0.963	0.957	0.577	0.22	0.614	0.324	0.78	0.577
8.0_64.0	0.9	0.6	0.1_0.125 	29	796	8965	15	13	2	0.659	0.918	0.917	0.577	0.035	0.659	0.066	0.965	0.577
8.0_64.0	1.0	0.9	0.25      	27	97	2515	17	9	8	0.614	0.963	0.957	0.577	0.218	0.614	0.322	0.782	0.577
8.0_64.0	1.4	0.8	0.25      	33	453	2159	11	9	2	0.75	0.827	0.825	0.577	0.068	0.75	0.125	0.932	0.577
4.0_64.0	1.6	0.9	0.5       	66	222	600	12	11	1	0.846	0.73	0.74	0.576	0.229	0.846	0.36	0.771	0.576
8.0_64.0	1.0	0.8	0.25      	27	101	2511	17	9	8	0.614	0.961	0.956	0.575	0.211	0.614	0.314	0.789	0.575
8.0_64.0	1.3	0.6	0.25      	32	398	2214	12	9	3	0.727	0.848	0.846	0.575	0.074	0.727	0.134	0.926	0.575
8.0_64.0	1.5	0.5	0.375     	29	57	190	7	7	0	0.806	0.769	0.774	0.575	0.337	0.806	0.475	0.663	0.575
4.0_64.0	0.5	0.4	1.0       	43	13	153	23	9	14	0.652	0.922	0.845	0.574	0.768	0.652	0.705	0.232	0.574
4.0_64.0	0.7	0.9	1.0       	43	13	153	23	9	14	0.652	0.922	0.845	0.574	0.768	0.652	0.705	0.232	0.574
4.0_64.0	1.2	0.1	1.0       	55	43	123	11	9	2	0.833	0.741	0.767	0.574	0.561	0.833	0.67	0.439	0.574
8.0_64.0	0.8	0.1	0.1_0.125 	29	825	8936	15	13	2	0.659	0.915	0.914	0.574	0.034	0.659	0.065	0.966	0.574
8.0_64.0	1.0	1.0	0.1_0.125 	29	828	8933	15	13	2	0.659	0.915	0.914	0.574	0.034	0.659	0.065	0.966	0.574
8.0_64.0	0.6	0.1	0.25      	26	48	2564	18	9	9	0.591	0.982	0.975	0.573	0.351	0.591	0.44	0.649	0.573
8.0_64.0	0.6	0.7	1.0       	29	8	85	15	6	9	0.659	0.914	0.832	0.573	0.784	0.659	0.716	0.216	0.573
8.0_64.0	0.7	1.0	1.0       	29	8	85	15	6	9	0.659	0.914	0.832	0.573	0.784	0.659	0.716	0.216	0.573
8.0_64.0	0.9	0.5	0.1_0.125 	29	835	8926	15	13	2	0.659	0.914	0.913	0.573	0.034	0.659	0.065	0.966	0.573
4.0_64.0	1.2	0.1	0.375     	40	74	364	14	11	3	0.741	0.831	0.821	0.572	0.351	0.741	0.476	0.649	0.572
8.0_64.0	0.6	0.0	0.25      	26	50	2562	18	9	9	0.591	0.981	0.974	0.572	0.342	0.591	0.433	0.658	0.572
8.0_64.0	1.0	0.9	0.1_0.125 	29	851	8910	15	13	2	0.659	0.913	0.912	0.572	0.033	0.659	0.063	0.967	0.572
8.0_64.0	1.6	0.8	0.7_0.75  	38	45	109	6	6	0	0.864	0.708	0.742	0.572	0.458	0.864	0.599	0.542	0.572
8.0_64.0	0.7	0.2	0.1_0.125 	28	631	9130	16	13	3	0.636	0.935	0.934	0.571	0.042	0.636	0.079	0.958	0.571
8.0_64.0	0.7	0.3	0.25      	26	51	2561	18	9	9	0.591	0.98	0.974	0.571	0.338	0.591	0.43	0.662	0.571
8.0_64.0	1.2	0.2	1.0       	36	23	70	8	6	2	0.818	0.753	0.774	0.571	0.61	0.818	0.699	0.39	0.571
8.0_64.0	0.8	0.0	0.1_0.125 	29	867	8894	15	13	2	0.659	0.911	0.91	0.57	0.032	0.659	0.061	0.968	0.57
8.0_64.0	0.8	0.6	0.1_0.125 	28	643	9118	16	13	3	0.636	0.934	0.933	0.57	0.042	0.636	0.079	0.958	0.57
4.0_64.0	1.5	0.7	1.0       	57	49	117	9	9	0	0.864	0.705	0.75	0.569	0.538	0.864	0.663	0.462	0.569
8.0_64.0	0.7	0.2	0.25      	26	58	2554	18	9	9	0.591	0.978	0.971	0.569	0.31	0.591	0.407	0.69	0.569
8.0_64.0	0.8	0.6	0.25      	26	57	2555	18	9	9	0.591	0.978	0.972	0.569	0.313	0.591	0.409	0.687	0.569
8.0_64.0	0.9	0.4	0.1_0.125 	29	877	8884	15	13	2	0.659	0.91	0.909	0.569	0.032	0.659	0.061	0.968	0.569
8.0_64.0	1.4	0.9	0.25      	32	412	2200	12	9	3	0.727	0.842	0.84	0.569	0.072	0.727	0.131	0.928	0.569
4.0_64.0	0.7	0.7	0.375     	31	3	435	23	11	12	0.574	0.993	0.947	0.567	0.912	0.574	0.705	0.088	0.567
4.0_64.0	1.0	0.5	0.25      	41	246	4313	25	19	6	0.621	0.946	0.941	0.567	0.143	0.621	0.232	0.857	0.567
8.0_64.0	0.7	0.1	0.25      	26	63	2549	18	9	9	0.591	0.976	0.97	0.567	0.292	0.591	0.391	0.708	0.567
8.0_64.0	0.9	1.0	0.1_0.125 	28	678	9083	16	13	3	0.636	0.931	0.929	0.567	0.04	0.636	0.075	0.96	0.567
8.0_64.0	1.0	0.8	0.1_0.125 	29	902	8859	15	13	2	0.659	0.908	0.906	0.567	0.031	0.659	0.059	0.969	0.567
8.0_64.0	0.8	0.5	0.1_0.125 	28	679	9082	16	13	3	0.636	0.93	0.929	0.566	0.04	0.636	0.075	0.96	0.566
8.0_64.0	0.8	0.5	0.25      	26	64	2548	18	9	9	0.591	0.975	0.969	0.566	0.289	0.591	0.388	0.711	0.566
8.0_64.0	0.9	0.9	0.25      	26	65	2547	18	9	9	0.591	0.975	0.969	0.566	0.286	0.591	0.385	0.714	0.566
4.0_64.0	1.1	0.8	0.25      	41	256	4303	25	19	6	0.621	0.944	0.939	0.565	0.138	0.621	0.226	0.862	0.565
4.0_64.0	1.3	0.0	0.5       	66	231	591	12	11	1	0.846	0.719	0.73	0.565	0.222	0.846	0.352	0.778	0.565
4.0_64.0	1.3	0.4	0.375     	40	77	361	14	11	3	0.741	0.824	0.815	0.565	0.342	0.741	0.468	0.658	0.565
4.0_64.0	1.4	0.5	1.0       	56	47	119	10	9	1	0.848	0.717	0.754	0.565	0.544	0.848	0.663	0.456	0.565
8.0_64.0	1.6	0.7	0.5       	46	143	304	6	6	0	0.885	0.68	0.701	0.565	0.243	0.885	0.381	0.757	0.565
4.0_64.0	0.5	0.4	0.7_0.75  	40	12	272	26	9	17	0.606	0.958	0.891	0.564	0.769	0.606	0.678	0.231	0.564
4.0_64.0	0.6	0.7	0.7_0.75  	40	12	272	26	9	17	0.606	0.958	0.891	0.564	0.769	0.606	0.678	0.231	0.564
4.0_64.0	1.0	0.4	0.25      	41	260	4299	25	19	6	0.621	0.943	0.938	0.564	0.136	0.621	0.223	0.864	0.564
4.0_64.0	1.5	0.6	0.5       	66	232	590	12	11	1	0.846	0.718	0.729	0.564	0.221	0.846	0.35	0.779	0.564
8.0_64.0	0.9	0.3	0.1_0.125 	29	926	8835	15	13	2	0.659	0.905	0.904	0.564	0.03	0.659	0.057	0.97	0.564
8.0_64.0	0.9	0.9	0.1_0.125 	28	707	9054	16	13	3	0.636	0.928	0.926	0.564	0.038	0.636	0.072	0.962	0.564
8.0_64.0	1.2	0.1	0.25      	33	486	2126	11	9	2	0.75	0.814	0.813	0.564	0.064	0.75	0.118	0.936	0.564
4.0_64.0	1.4	0.3	1.0       	57	50	116	9	9	0	0.864	0.699	0.746	0.563	0.533	0.864	0.659	0.467	0.563
4.0_64.0	1.5	0.6	1.0       	57	50	116	9	9	0	0.864	0.699	0.746	0.563	0.533	0.864	0.659	0.467	0.563
8.0_64.0	0.7	0.0	0.25      	26	74	2538	18	9	9	0.591	0.972	0.965	0.563	0.26	0.591	0.361	0.74	0.563
8.0_64.0	0.8	0.4	0.25      	26	72	2540	18	9	9	0.591	0.972	0.966	0.563	0.265	0.591	0.366	0.735	0.563
8.0_64.0	1.4	0.2	0.375     	29	60	187	7	7	0	0.806	0.757	0.763	0.563	0.326	0.806	0.464	0.674	0.563
8.0_64.0	1.7	1.0	0.375     	29	60	187	7	7	0	0.806	0.757	0.763	0.563	0.326	0.806	0.464	0.674	0.563
4.0_64.0	1.1	0.7	0.25      	41	270	4289	25	19	6	0.621	0.941	0.936	0.562	0.132	0.621	0.218	0.868	0.562
8.0_64.0	0.5	0.4	0.7_0.75  	27	8	146	17	6	11	0.614	0.948	0.874	0.562	0.771	0.614	0.684	0.229	0.562
8.0_64.0	0.6	0.7	0.7_0.75  	27	8	146	17	6	11	0.614	0.948	0.874	0.562	0.771	0.614	0.684	0.229	0.562
8.0_64.0	0.9	0.8	0.25      	26	75	2537	18	9	9	0.591	0.971	0.965	0.562	0.257	0.591	0.358	0.743	0.562
8.0_64.0	1.0	0.7	0.1_0.125 	29	950	8811	15	13	2	0.659	0.903	0.902	0.562	0.03	0.659	0.057	0.97	0.562
8.0_64.0	1.3	0.4	0.25      	33	490	2122	11	9	2	0.75	0.812	0.811	0.562	0.063	0.75	0.116	0.937	0.562
4.0_64.0	0.9	0.0	0.25      	41	275	4284	25	19	6	0.621	0.94	0.935	0.561	0.13	0.621	0.215	0.87	0.561
4.0_64.0	1.4	0.3	0.5       	66	234	588	12	11	1	0.846	0.715	0.727	0.561	0.22	0.846	0.349	0.78	0.561
4.0_64.0	1.5	0.4	0.7_0.75  	57	86	198	9	9	0	0.864	0.697	0.729	0.561	0.399	0.864	0.546	0.601	0.561
8.0_64.0	0.8	0.3	0.25      	26	79	2533	18	9	9	0.591	0.97	0.963	0.561	0.248	0.591	0.349	0.752	0.561
8.0_64.0	0.9	0.2	0.1_0.125 	29	959	8802	15	13	2	0.659	0.902	0.901	0.561	0.029	0.659	0.056	0.971	0.561
8.0_64.0	1.3	0.3	1.0       	37	26	67	7	6	1	0.841	0.72	0.759	0.561	0.587	0.841	0.691	0.413	0.561
8.0_64.0	1.5	0.4	0.5       	46	145	302	6	6	0	0.885	0.676	0.697	0.561	0.241	0.885	0.379	0.759	0.561
4.0_64.0	0.4	0.2	0.5       	46	25	797	32	11	21	0.59	0.97	0.937	0.56	0.648	0.59	0.618	0.352	0.56
8.0_64.0	0.9	0.7	0.25      	26	82	2530	18	9	9	0.591	0.969	0.962	0.56	0.241	0.591	0.342	0.759	0.56
8.0_64.0	0.9	0.8	0.1_0.125 	28	738	9023	16	13	3	0.636	0.924	0.923	0.56	0.037	0.636	0.07	0.963	0.56
4.0_64.0	1.0	0.3	0.25      	41	281	4278	25	19	6	0.621	0.938	0.934	0.559	0.127	0.621	0.211	0.873	0.559
4.0_64.0	1.1	1.0	0.25      	40	215	4344	26	19	7	0.606	0.953	0.948	0.559	0.157	0.606	0.249	0.843	0.559
4.0_64.0	1.3	0.2	1.0       	56	48	118	10	9	1	0.848	0.711	0.75	0.559	0.538	0.848	0.658	0.462	0.559
8.0_64.0	1.0	0.6	0.1_0.125 	29	979	8782	15	13	2	0.659	0.9	0.899	0.559	0.029	0.659	0.056	0.971	0.559
8.0_64.0	1.4	0.7	0.25      	33	498	2114	11	9	2	0.75	0.809	0.808	0.559	0.062	0.75	0.115	0.938	0.559
4.0_64.0	0.4	0.1	1.0       	42	13	153	24	9	15	0.636	0.922	0.841	0.558	0.764	0.636	0.694	0.236	0.558
4.0_64.0	1.0	0.6	0.25      	40	219	4340	26	19	7	0.606	0.952	0.947	0.558	0.154	0.606	0.246	0.846	0.558
4.0_64.0	1.2	1.0	0.25      	41	289	4270	25	19	6	0.621	0.937	0.932	0.558	0.124	0.621	0.207	0.876	0.558
4.0_64.0	1.5	0.9	0.375     	40	80	358	14	11	3	0.741	0.817	0.809	0.558	0.333	0.741	0.46	0.667	0.558
8.0_64.0	0.9	0.6	0.25      	26	86	2526	18	9	9	0.591	0.967	0.961	0.558	0.232	0.591	0.333	0.768	0.558
4.0_64.0	1.1	0.6	0.25      	41	292	4267	25	19	6	0.621	0.936	0.931	0.557	0.123	0.621	0.205	0.877	0.557
4.0_64.0	1.6	0.9	1.0       	57	51	115	9	9	0	0.864	0.693	0.741	0.557	0.528	0.864	0.655	0.472	0.557
8.0_64.0	0.4	0.0	0.375     	20	0	247	16	7	9	0.556	1.0	0.943	0.556	1.0	0.556	0.715	0.0	0.556
8.0_64.0	0.4	0.1	0.375     	20	0	247	16	7	9	0.556	1.0	0.943	0.556	1.0	0.556	0.715	0.0	0.556
8.0_64.0	0.5	0.3	0.375     	20	0	247	16	7	9	0.556	1.0	0.943	0.556	1.0	0.556	0.715	0.0	0.556
8.0_64.0	0.5	0.4	0.375     	20	0	247	16	7	9	0.556	1.0	0.943	0.556	1.0	0.556	0.715	0.0	0.556
8.0_64.0	0.9	0.1	0.1_0.125 	29	1003	8758	15	13	2	0.659	0.897	0.896	0.556	0.028	0.659	0.054	0.972	0.556
4.0_64.0	1.0	0.2	0.25      	41	300	4259	25	19	6	0.621	0.934	0.93	0.555	0.12	0.621	0.201	0.88	0.555
8.0_64.0	1.5	1.0	0.25      	33	509	2103	11	9	2	0.75	0.805	0.804	0.555	0.061	0.75	0.113	0.939	0.555
8.0_64.0	1.6	0.7	0.375     	29	62	185	7	7	0	0.806	0.749	0.756	0.555	0.319	0.806	0.457	0.681	0.555
4.0_64.0	1.1	0.9	0.25      	40	239	4320	26	19	7	0.606	0.948	0.943	0.554	0.143	0.606	0.231	0.857	0.554
4.0_64.0	1.4	0.6	0.375     	40	82	356	14	11	3	0.741	0.813	0.805	0.554	0.328	0.741	0.455	0.672	0.554
4.0_64.0	1.6	0.6	0.7_0.75  	57	88	196	9	9	0	0.864	0.69	0.723	0.554	0.393	0.864	0.54	0.607	0.554
